Time,PAR,tsec,date
2013-07-27T08:38:44Z,893.7,31124,2013-07-27
2013-07-27T08:39:14Z,898.7,31154,2013-07-27
2013-07-27T08:39:44Z,901.2,31184,2013-07-27
2013-07-27T08:40:14Z,901.2,31214,2013-07-27
2013-07-27T08:40:44Z,906.2,31244,2013-07-27
2013-07-27T08:41:14Z,911.2,31274,2013-07-27
2013-07-27T08:41:44Z,913.7,31304,2013-07-27
2013-07-27T08:42:14Z,916.2,31334,2013-07-27
2013-07-27T08:42:44Z,918.7,31364,2013-07-27
2013-07-27T08:43:14Z,921.2,31394,2013-07-27
2013-07-27T08:43:44Z,926.2,31424,2013-07-27
2013-07-27T08:44:14Z,928.7,31454,2013-07-27
2013-07-27T08:44:44Z,933.7,31484,2013-07-27
2013-07-27T08:45:14Z,938.7,31514,2013-07-27
2013-07-27T08:45:44Z,941.2,31544,2013-07-27
2013-07-27T08:46:14Z,943.7,31574,2013-07-27
2013-07-27T08:46:44Z,948.7,31604,2013-07-27
2013-07-27T08:47:14Z,953.7,31634,2013-07-27
2013-07-27T08:47:44Z,956.2,31664,2013-07-27
2013-07-27T08:48:14Z,961.2,31694,2013-07-27
2013-07-27T08:48:44Z,966.2,31724,2013-07-27
2013-07-27T08:49:14Z,968.7,31754,2013-07-27
2013-07-27T08:49:44Z,971.2,31784,2013-07-27
2013-07-27T08:50:14Z,978.7,31814,2013-07-27
2013-07-27T08:50:44Z,981.2,31844,2013-07-27
2013-07-27T08:51:14Z,983.7,31874,2013-07-27
2013-07-27T08:51:44Z,986.2,31904,2013-07-27
2013-07-27T08:52:14Z,986.2,31934,2013-07-27
2013-07-27T08:52:44Z,993.7,31964,2013-07-27
2013-07-27T08:53:14Z,996.2,31994,2013-07-27
2013-07-27T08:53:44Z,998.7,32024,2013-07-27
2013-07-27T08:54:14Z,1006.2,32054,2013-07-27
2013-07-27T08:54:44Z,1006.2,32084,2013-07-27
2013-07-27T08:55:14Z,1011.2,32114,2013-07-27
2013-07-27T08:55:44Z,1013.7,32144,2013-07-27
2013-07-27T08:56:14Z,1018.7,32174,2013-07-27
2013-07-27T08:56:44Z,1021.2,32204,2013-07-27
2013-07-27T08:57:14Z,1026.2,32234,2013-07-27
2013-07-27T08:57:44Z,1028.7,32264,2013-07-27
2013-07-27T08:58:14Z,1033.7,32294,2013-07-27
2013-07-27T08:58:44Z,1028.7,32324,2013-07-27
2013-07-27T08:59:14Z,1041.2,32354,2013-07-27
2013-07-27T08:59:44Z,1041.2,32384,2013-07-27
2013-07-27T09:00:14Z,1046.2,32414,2013-07-27
2013-07-27T09:00:44Z,1051.2,32444,2013-07-27
2013-07-27T09:01:14Z,1048.7,32474,2013-07-27
2013-07-27T09:01:44Z,1056.2,32504,2013-07-27
2013-07-27T09:02:14Z,1056.2,32534,2013-07-27
2013-07-27T09:02:44Z,1048.7,32564,2013-07-27
2013-07-27T09:03:14Z,1061.2,32594,2013-07-27
2013-07-27T09:03:44Z,1066.2,32624,2013-07-27
2013-07-27T09:04:14Z,1046.2,32654,2013-07-27
2013-07-27T09:04:44Z,1063.7,32684,2013-07-27
2013-07-27T09:05:14Z,1073.7,32714,2013-07-27
2013-07-27T09:05:44Z,1076.2,32744,2013-07-27
2013-07-27T09:06:14Z,1081.2,32774,2013-07-27
2013-07-27T09:06:44Z,1086.2,32804,2013-07-27
2013-07-27T09:07:14Z,1088.7,32834,2013-07-27
2013-07-27T09:07:44Z,1088.7,32864,2013-07-27
2013-07-27T09:08:14Z,1093.7,32894,2013-07-27
2013-07-27T09:08:44Z,1093.7,32924,2013-07-27
2013-07-27T09:09:14Z,1093.7,32954,2013-07-27
2013-07-27T09:09:44Z,1101.2,32984,2013-07-27
2013-07-27T09:10:14Z,1098.7,33014,2013-07-27
2013-07-27T09:10:44Z,1106.2,33044,2013-07-27
2013-07-27T09:11:14Z,1111.2,33074,2013-07-27
2013-07-27T09:11:44Z,1113.7,33104,2013-07-27
2013-07-27T09:12:14Z,1116.2,33134,2013-07-27
2013-07-27T09:12:44Z,1118.7,33164,2013-07-27
2013-07-27T09:13:14Z,1121.2,33194,2013-07-27
2013-07-27T09:13:44Z,1126.2,33224,2013-07-27
2013-07-27T09:14:14Z,1126.2,33254,2013-07-27
2013-07-27T09:14:44Z,1126.2,33284,2013-07-27
2013-07-27T09:15:14Z,1118.7,33314,2013-07-27
2013-07-27T09:15:44Z,1133.7,33344,2013-07-27
2013-07-27T09:16:14Z,1136.2,33374,2013-07-27
2013-07-27T09:16:44Z,1141.2,33404,2013-07-27
2013-07-27T09:17:14Z,1146.2,33434,2013-07-27
2013-07-27T09:17:44Z,1146.2,33464,2013-07-27
2013-07-27T09:18:14Z,1148.7,33494,2013-07-27
2013-07-27T09:18:44Z,1151.2,33524,2013-07-27
2013-07-27T09:19:14Z,1153.7,33554,2013-07-27
2013-07-27T09:19:44Z,1158.7,33584,2013-07-27
2013-07-27T09:20:14Z,1161.2,33614,2013-07-27
2013-07-27T09:20:44Z,1166.2,33644,2013-07-27
2013-07-27T09:21:14Z,1168.7,33674,2013-07-27
2013-07-27T09:21:44Z,1171.2,33704,2013-07-27
2013-07-27T09:22:14Z,1181.2,33734,2013-07-27
2013-07-27T09:22:44Z,1181.2,33764,2013-07-27
2013-07-27T09:23:14Z,1183.7,33794,2013-07-27
2013-07-27T09:23:44Z,1186.2,33824,2013-07-27
2013-07-27T09:24:14Z,1193.7,33854,2013-07-27
2013-07-27T09:24:44Z,1193.7,33884,2013-07-27
2013-07-27T09:25:14Z,1196.2,33914,2013-07-27
2013-07-27T09:25:44Z,1198.7,33944,2013-07-27
2013-07-27T09:26:14Z,1201.2,33974,2013-07-27
2013-07-27T09:26:44Z,1203.7,34004,2013-07-27
2013-07-27T09:27:14Z,1211.2,34034,2013-07-27
2013-07-27T09:27:44Z,1216.2,34064,2013-07-27
2013-07-27T09:28:14Z,1221.2,34094,2013-07-27
2013-07-27T09:28:44Z,1223.7,34124,2013-07-27
2013-07-27T09:29:14Z,1226.2,34154,2013-07-27
2013-07-27T09:29:44Z,1006.2,34184,2013-07-27
2013-07-27T09:30:14Z,1098.7,34214,2013-07-27
2013-07-27T09:30:44Z,1111.2,34244,2013-07-27
2013-07-27T09:31:14Z,1201.2,34274,2013-07-27
2013-07-27T09:31:44Z,1228.7,34304,2013-07-27
2013-07-27T09:32:14Z,1233.7,34334,2013-07-27
2013-07-27T09:32:44Z,1236.2,34364,2013-07-27
2013-07-27T09:33:14Z,1238.7,34394,2013-07-27
2013-07-27T09:33:44Z,1241.2,34424,2013-07-27
2013-07-27T09:34:14Z,1246.2,34454,2013-07-27
2013-07-27T09:34:44Z,1248.7,34484,2013-07-27
2013-07-27T09:35:14Z,1248.7,34514,2013-07-27
2013-07-27T09:35:44Z,1253.7,34544,2013-07-27
2013-07-27T09:36:14Z,1258.7,34574,2013-07-27
2013-07-27T09:36:44Z,1261.2,34604,2013-07-27
2013-07-27T09:37:14Z,1263.7,34634,2013-07-27
2013-07-27T09:37:44Z,1261.2,34664,2013-07-27
2013-07-27T09:38:14Z,1276.2,34694,2013-07-27
2013-07-27T09:38:44Z,1261.2,34724,2013-07-27
2013-07-27T09:39:14Z,1276.2,34754,2013-07-27
2013-07-27T09:39:44Z,1273.7,34784,2013-07-27
2013-07-27T09:40:14Z,1256.2,34814,2013-07-27
2013-07-27T09:40:44Z,1256.2,34844,2013-07-27
2013-07-27T09:41:14Z,1288.7,34874,2013-07-27
2013-07-27T09:41:44Z,1291.2,34904,2013-07-27
2013-07-27T09:42:14Z,1291.2,34934,2013-07-27
2013-07-27T09:42:44Z,1291.2,34964,2013-07-27
2013-07-27T09:43:14Z,1298.7,34994,2013-07-27
2013-07-27T09:43:44Z,1298.7,35024,2013-07-27
2013-07-27T09:44:14Z,1301.2,35054,2013-07-27
2013-07-27T09:44:44Z,1301.2,35084,2013-07-27
2013-07-27T09:45:14Z,1306.2,35114,2013-07-27
2013-07-27T09:45:44Z,1281.2,35144,2013-07-27
2013-07-27T09:46:14Z,1313.7,35174,2013-07-27
2013-07-27T09:46:44Z,1316.2,35204,2013-07-27
2013-07-27T09:47:14Z,1316.2,35234,2013-07-27
2013-07-27T09:47:44Z,1318.7,35264,2013-07-27
2013-07-27T09:48:14Z,1318.7,35294,2013-07-27
2013-07-27T09:48:44Z,1321.2,35324,2013-07-27
2013-07-27T09:49:14Z,1323.7,35354,2013-07-27
2013-07-27T09:49:44Z,1323.7,35384,2013-07-27
2013-07-27T09:50:14Z,1323.7,35414,2013-07-27
2013-07-27T09:50:44Z,1321.2,35444,2013-07-27
2013-07-27T09:51:14Z,1323.7,35474,2013-07-27
2013-07-27T09:51:44Z,1331.2,35504,2013-07-27
2013-07-27T09:52:14Z,1336.2,35534,2013-07-27
2013-07-27T09:52:44Z,1336.2,35564,2013-07-27
2013-07-27T09:53:14Z,1338.7,35594,2013-07-27
2013-07-27T09:53:44Z,1343.7,35624,2013-07-27
2013-07-27T09:54:14Z,1346.2,35654,2013-07-27
2013-07-27T09:54:44Z,1351.2,35684,2013-07-27
2013-07-27T09:55:14Z,1356.2,35714,2013-07-27
2013-07-27T09:55:44Z,1358.7,35744,2013-07-27
2013-07-27T09:56:14Z,1361.2,35774,2013-07-27
2013-07-27T09:56:44Z,1366.2,35804,2013-07-27
2013-07-27T09:57:14Z,1368.7,35834,2013-07-27
2013-07-27T09:57:44Z,1366.2,35864,2013-07-27
2013-07-27T09:58:14Z,1366.2,35894,2013-07-27
2013-07-27T09:58:44Z,1371.2,35924,2013-07-27
2013-07-27T09:59:14Z,1371.2,35954,2013-07-27
2013-07-27T09:59:44Z,1376.2,35984,2013-07-27
2013-07-27T10:00:14Z,1378.7,36014,2013-07-27
2013-07-27T10:00:44Z,1381.2,36044,2013-07-27
2013-07-27T10:01:14Z,1381.2,36074,2013-07-27
2013-07-27T10:01:44Z,1386.2,36104,2013-07-27
2013-07-27T10:02:14Z,1388.7,36134,2013-07-27
2013-07-27T10:02:44Z,1391.2,36164,2013-07-27
2013-07-27T10:03:14Z,1396.2,36194,2013-07-27
2013-07-27T10:03:44Z,1398.7,36224,2013-07-27
2013-07-27T10:04:14Z,1398.7,36254,2013-07-27
2013-07-27T10:04:44Z,1401.2,36284,2013-07-27
2013-07-27T10:05:14Z,1403.7,36314,2013-07-27
2013-07-27T10:05:44Z,1408.7,36344,2013-07-27
2013-07-27T10:06:14Z,1408.7,36374,2013-07-27
2013-07-27T10:06:44Z,1413.7,36404,2013-07-27
2013-07-27T10:07:14Z,1416.2,36434,2013-07-27
2013-07-27T10:07:44Z,1413.7,36464,2013-07-27
2013-07-27T10:08:14Z,1416.2,36494,2013-07-27
2013-07-27T10:08:44Z,1416.2,36524,2013-07-27
2013-07-27T10:09:14Z,1423.7,36554,2013-07-27
2013-07-27T10:09:44Z,1426.2,36584,2013-07-27
2013-07-27T10:10:14Z,1426.2,36614,2013-07-27
2013-07-27T10:10:44Z,1428.7,36644,2013-07-27
2013-07-27T10:11:14Z,1436.2,36674,2013-07-27
2013-07-27T10:11:44Z,1438.7,36704,2013-07-27
2013-07-27T10:12:14Z,1438.7,36734,2013-07-27
2013-07-27T10:12:44Z,1443.7,36764,2013-07-27
2013-07-27T10:13:14Z,1446.2,36794,2013-07-27
2013-07-27T10:13:44Z,1448.7,36824,2013-07-27
2013-07-27T10:14:14Z,1448.7,36854,2013-07-27
2013-07-27T10:14:44Z,1451.2,36884,2013-07-27
2013-07-27T10:15:14Z,1451.2,36914,2013-07-27
2013-07-27T10:15:44Z,1456.2,36944,2013-07-27
2013-07-27T10:16:14Z,1453.7,36974,2013-07-27
2013-07-27T10:16:44Z,1453.7,37004,2013-07-27
2013-07-27T10:17:14Z,1456.2,37034,2013-07-27
2013-07-27T10:17:44Z,1461.2,37064,2013-07-27
2013-07-27T10:18:14Z,1466.2,37094,2013-07-27
2013-07-27T10:18:44Z,1463.7,37124,2013-07-27
2013-07-27T10:19:14Z,1471.2,37154,2013-07-27
2013-07-27T10:19:44Z,1471.2,37184,2013-07-27
2013-07-27T10:20:14Z,1478.7,37214,2013-07-27
2013-07-27T10:20:44Z,1481.2,37244,2013-07-27
2013-07-27T10:21:14Z,1488.7,37274,2013-07-27
2013-07-27T10:21:44Z,1486.2,37304,2013-07-27
2013-07-27T10:22:14Z,1488.7,37334,2013-07-27
2013-07-27T10:22:44Z,1486.2,37364,2013-07-27
2013-07-27T10:23:14Z,1488.7,37394,2013-07-27
2013-07-27T10:23:44Z,1488.7,37424,2013-07-27
2013-07-27T10:24:14Z,1493.7,37454,2013-07-27
2013-07-27T10:24:44Z,1496.2,37484,2013-07-27
2013-07-27T10:25:14Z,1501.2,37514,2013-07-27
2013-07-27T10:25:44Z,1503.7,37544,2013-07-27
2013-07-27T10:26:14Z,1503.7,37574,2013-07-27
2013-07-27T10:26:44Z,1511.2,37604,2013-07-27
2013-07-27T10:27:14Z,1513.7,37634,2013-07-27
2013-07-27T10:27:44Z,1513.7,37664,2013-07-27
2013-07-27T10:28:14Z,1513.7,37694,2013-07-27
2013-07-27T10:28:44Z,1518.7,37724,2013-07-27
2013-07-27T10:29:14Z,1523.7,37754,2013-07-27
2013-07-27T10:29:44Z,1528.7,37784,2013-07-27
2013-07-27T10:30:14Z,1531.2,37814,2013-07-27
2013-07-27T10:30:44Z,1536.2,37844,2013-07-27
2013-07-27T10:31:14Z,1541.2,37874,2013-07-27
2013-07-27T10:31:44Z,1543.7,37904,2013-07-27
2013-07-27T10:32:14Z,1553.7,37934,2013-07-27
2013-07-27T10:32:44Z,1558.7,37964,2013-07-27
2013-07-27T10:33:14Z,1563.7,37994,2013-07-27
2013-07-27T10:33:44Z,1568.7,38024,2013-07-27
2013-07-27T10:34:14Z,1568.7,38054,2013-07-27
2013-07-27T10:34:44Z,1573.7,38084,2013-07-27
2013-07-27T10:35:14Z,1573.7,38114,2013-07-27
2013-07-27T10:35:44Z,688.7,38144,2013-07-27
2013-07-27T10:36:14Z,1048.7,38174,2013-07-27
2013-07-27T10:36:44Z,1568.7,38204,2013-07-27
2013-07-27T10:37:14Z,1576.2,38234,2013-07-27
2013-07-27T10:37:44Z,1576.2,38264,2013-07-27
2013-07-27T10:38:14Z,1581.2,38294,2013-07-27
2013-07-27T10:38:44Z,1578.7,38324,2013-07-27
2013-07-27T10:39:14Z,1571.2,38354,2013-07-27
2013-07-27T10:39:44Z,1568.7,38384,2013-07-27
2013-07-27T10:40:14Z,1573.7,38414,2013-07-27
2013-07-27T10:40:44Z,1576.2,38444,2013-07-27
2013-07-27T10:41:14Z,1576.2,38474,2013-07-27
2013-07-27T10:41:44Z,1578.7,38504,2013-07-27
2013-07-27T10:42:14Z,1581.2,38534,2013-07-27
2013-07-27T10:42:44Z,1586.2,38564,2013-07-27
2013-07-27T10:43:14Z,1591.2,38594,2013-07-27
2013-07-27T10:43:44Z,1593.7,38624,2013-07-27
2013-07-27T10:44:14Z,1596.2,38654,2013-07-27
2013-07-27T10:44:44Z,1598.7,38684,2013-07-27
2013-07-27T10:45:14Z,1603.7,38714,2013-07-27
2013-07-27T10:45:44Z,1608.7,38744,2013-07-27
2013-07-27T10:46:14Z,1611.2,38774,2013-07-27
2013-07-27T10:46:44Z,1616.2,38804,2013-07-27
2013-07-27T10:47:14Z,1623.7,38834,2013-07-27
2013-07-27T10:47:44Z,1628.7,38864,2013-07-27
2013-07-27T10:48:14Z,1638.7,38894,2013-07-27
2013-07-27T10:48:44Z,1646.2,38924,2013-07-27
2013-07-27T10:49:14Z,1653.7,38954,2013-07-27
2013-07-27T10:49:44Z,1663.7,38984,2013-07-27
2013-07-27T10:50:14Z,1681.2,39014,2013-07-27
2013-07-27T10:50:44Z,1693.7,39044,2013-07-27
2013-07-27T10:51:14Z,1693.7,39074,2013-07-27
2013-07-27T10:51:44Z,1683.7,39104,2013-07-27
2013-07-27T10:52:14Z,1678.7,39134,2013-07-27
2013-07-27T10:52:44Z,1683.7,39164,2013-07-27
2013-07-27T10:53:14Z,626.2,39194,2013-07-27
2013-07-27T10:53:44Z,488.7,39224,2013-07-27
2013-07-27T10:54:14Z,458.7,39254,2013-07-27
2013-07-27T10:54:44Z,801.2,39284,2013-07-27
2013-07-27T10:55:14Z,248.7,39314,2013-07-27
2013-07-27T10:55:44Z,1646.2,39344,2013-07-27
2013-07-27T10:56:14Z,1656.2,39374,2013-07-27
2013-07-27T10:56:44Z,1663.7,39404,2013-07-27
2013-07-27T10:57:14Z,1666.2,39434,2013-07-27
2013-07-27T10:57:44Z,1666.2,39464,2013-07-27
2013-07-27T10:58:14Z,1668.7,39494,2013-07-27
2013-07-27T10:58:44Z,1676.2,39524,2013-07-27
2013-07-27T10:59:14Z,1681.2,39554,2013-07-27
2013-07-27T10:59:44Z,1688.7,39584,2013-07-27
2013-07-27T11:00:14Z,1688.7,39614,2013-07-27
2013-07-27T11:00:44Z,1693.7,39644,2013-07-27
2013-07-27T11:01:14Z,1698.7,39674,2013-07-27
2013-07-27T11:01:44Z,1578.7,39704,2013-07-27
2013-07-27T11:02:14Z,1688.7,39734,2013-07-27
2013-07-27T11:02:44Z,1686.2,39764,2013-07-27
2013-07-27T11:03:14Z,1603.7,39794,2013-07-27
2013-07-27T11:03:44Z,333.7,39824,2013-07-27
2013-07-27T11:04:14Z,1658.7,39854,2013-07-27
2013-07-27T11:04:44Z,1683.7,39884,2013-07-27
2013-07-27T11:05:14Z,1688.7,39914,2013-07-27
2013-07-27T11:05:44Z,1696.2,39944,2013-07-27
2013-07-27T11:06:14Z,1703.7,39974,2013-07-27
2013-07-27T11:06:44Z,1706.2,40004,2013-07-27
2013-07-27T11:07:14Z,1706.2,40034,2013-07-27
2013-07-27T11:07:44Z,1713.7,40064,2013-07-27
2013-07-27T11:08:14Z,1713.7,40094,2013-07-27
2013-07-27T11:08:44Z,1716.2,40124,2013-07-27
2013-07-27T11:09:14Z,1718.7,40154,2013-07-27
2013-07-27T11:09:44Z,1723.7,40184,2013-07-27
2013-07-27T11:10:14Z,1731.2,40214,2013-07-27
2013-07-27T11:10:44Z,1731.2,40244,2013-07-27
2013-07-27T11:11:14Z,1736.2,40274,2013-07-27
2013-07-27T11:11:44Z,1743.7,40304,2013-07-27
2013-07-27T11:12:14Z,1751.2,40334,2013-07-27
2013-07-27T11:12:44Z,1758.7,40364,2013-07-27
2013-07-27T11:13:14Z,1763.7,40394,2013-07-27
2013-07-27T11:13:44Z,1763.7,40424,2013-07-27
2013-07-27T11:14:14Z,1766.2,40454,2013-07-27
2013-07-27T11:14:44Z,1763.7,40484,2013-07-27
2013-07-27T11:15:14Z,1761.2,40514,2013-07-27
2013-07-27T11:15:44Z,1761.2,40544,2013-07-27
2013-07-27T11:16:14Z,1761.2,40574,2013-07-27
2013-07-27T11:16:44Z,1763.7,40604,2013-07-27
2013-07-27T11:17:14Z,1771.2,40634,2013-07-27
2013-07-27T11:17:44Z,1776.2,40664,2013-07-27
2013-07-27T11:18:14Z,1776.2,40694,2013-07-27
2013-07-27T11:18:44Z,1781.2,40724,2013-07-27
2013-07-27T11:19:14Z,1776.2,40754,2013-07-27
2013-07-27T11:19:44Z,1778.7,40784,2013-07-27
2013-07-27T11:20:14Z,1776.2,40814,2013-07-27
2013-07-27T11:20:44Z,1776.2,40844,2013-07-27
2013-07-27T11:21:14Z,1776.2,40874,2013-07-27
2013-07-27T11:21:44Z,1773.7,40904,2013-07-27
2013-07-27T11:22:14Z,1778.7,40934,2013-07-27
2013-07-27T11:22:44Z,1786.2,40964,2013-07-27
2013-07-27T11:23:14Z,1791.2,40994,2013-07-27
2013-07-27T11:23:44Z,1798.7,41024,2013-07-27
2013-07-27T11:24:14Z,1801.2,41054,2013-07-27
2013-07-27T11:24:44Z,1811.2,41084,2013-07-27
2013-07-27T11:25:14Z,1813.7,41114,2013-07-27
2013-07-27T11:25:44Z,1813.7,41144,2013-07-27
2013-07-27T11:26:14Z,1813.7,41174,2013-07-27
2013-07-27T11:26:44Z,1808.7,41204,2013-07-27
2013-07-27T11:27:14Z,1801.2,41234,2013-07-27
2013-07-27T11:27:44Z,1798.7,41264,2013-07-27
2013-07-27T11:28:14Z,1803.7,41294,2013-07-27
2013-07-27T11:28:44Z,1793.7,41324,2013-07-27
2013-07-27T11:29:14Z,1798.7,41354,2013-07-27
2013-07-27T11:29:44Z,1803.7,41384,2013-07-27
2013-07-27T11:30:14Z,1813.7,41414,2013-07-27
2013-07-27T11:30:44Z,1813.7,41444,2013-07-27
2013-07-27T11:31:14Z,1813.7,41474,2013-07-27
2013-07-27T11:31:44Z,1816.2,41504,2013-07-27
2013-07-27T11:32:14Z,1823.7,41534,2013-07-27
2013-07-27T11:32:44Z,1833.7,41564,2013-07-27
2013-07-27T11:33:14Z,1843.7,41594,2013-07-27
2013-07-27T11:33:44Z,1851.2,41624,2013-07-27
2013-07-27T11:34:14Z,1856.2,41654,2013-07-27
2013-07-27T11:34:44Z,1866.2,41684,2013-07-27
2013-07-27T11:35:14Z,1873.7,41714,2013-07-27
2013-07-27T11:35:44Z,1873.7,41744,2013-07-27
2013-07-27T11:36:14Z,1881.2,41774,2013-07-27
2013-07-27T11:36:44Z,1881.2,41804,2013-07-27
2013-07-27T11:37:14Z,1893.7,41834,2013-07-27
2013-07-27T11:37:44Z,1891.2,41864,2013-07-27
2013-07-27T11:38:14Z,1898.7,41894,2013-07-27
2013-07-27T11:38:44Z,1898.7,41924,2013-07-27
2013-07-27T11:39:14Z,1916.2,41954,2013-07-27
2013-07-27T11:39:44Z,1928.7,41984,2013-07-27
2013-07-27T11:40:14Z,1936.2,42014,2013-07-27
2013-07-27T11:40:44Z,1958.7,42044,2013-07-27
2013-07-27T11:41:14Z,641.2,42074,2013-07-27
2013-07-27T11:41:44Z,1636.2,42104,2013-07-27
2013-07-27T11:42:14Z,511.2,42134,2013-07-27
2013-07-27T11:42:44Z,676.2,42164,2013-07-27
2013-07-27T11:43:14Z,1941.2,42194,2013-07-27
2013-07-27T11:43:44Z,1908.7,42224,2013-07-27
2013-07-27T11:44:14Z,1911.2,42254,2013-07-27
2013-07-27T11:44:44Z,1893.7,42284,2013-07-27
2013-07-27T11:45:14Z,1918.7,42314,2013-07-27
2013-07-27T11:45:44Z,1923.7,42344,2013-07-27
2013-07-27T11:46:14Z,1928.7,42374,2013-07-27
2013-07-27T11:46:44Z,1941.2,42404,2013-07-27
2013-07-27T11:47:14Z,1936.2,42434,2013-07-27
2013-07-27T11:47:44Z,1933.7,42464,2013-07-27
2013-07-27T11:48:14Z,1941.2,42494,2013-07-27
2013-07-27T11:48:44Z,1956.2,42524,2013-07-27
2013-07-27T11:49:14Z,1971.2,42554,2013-07-27
2013-07-27T11:49:44Z,1836.2,42584,2013-07-27
2013-07-27T11:50:14Z,538.7,42614,2013-07-27
2013-07-27T11:50:44Z,738.7,42644,2013-07-27
2013-07-27T11:51:14Z,553.7,42674,2013-07-27
2013-07-27T11:51:44Z,2048.7,42704,2013-07-27
2013-07-27T11:52:14Z,1186.2,42734,2013-07-27
2013-07-27T11:52:44Z,776.2,42764,2013-07-27
2013-07-27T11:53:14Z,911.2,42794,2013-07-27
2013-07-27T11:53:44Z,1878.7,42824,2013-07-27
2013-07-27T11:54:14Z,2023.7,42854,2013-07-27
2013-07-27T11:54:44Z,2013.7,42884,2013-07-27
2013-07-27T11:55:14Z,586.2,42914,2013-07-27
2013-07-27T11:55:44Z,516.2,42944,2013-07-27
2013-07-27T11:56:14Z,461.2,42974,2013-07-27
2013-07-27T11:56:44Z,426.2,43004,2013-07-27
2013-07-27T11:57:14Z,501.2,43034,2013-07-27
2013-07-27T11:57:44Z,2026.2,43064,2013-07-27
2013-07-27T11:58:14Z,2031.2,43094,2013-07-27
2013-07-27T11:58:44Z,1996.2,43124,2013-07-27
2013-07-27T11:59:14Z,2023.7,43154,2013-07-27
2013-07-27T11:59:44Z,866.2,43184,2013-07-27
2013-07-27T12:00:14Z,498.7,43214,2013-07-27
2013-07-27T12:00:44Z,513.7,43244,2013-07-27
2013-07-27T12:01:14Z,521.2,43274,2013-07-27
2013-07-27T12:01:44Z,2063.7,43304,2013-07-27
2013-07-27T12:02:14Z,2071.2,43334,2013-07-27
2013-07-27T12:02:44Z,2091.2,43364,2013-07-27
2013-07-27T12:03:14Z,2098.7,43394,2013-07-27
2013-07-27T12:03:44Z,2108.7,43424,2013-07-27
2013-07-27T12:04:14Z,2096.2,43454,2013-07-27
2013-07-27T12:04:44Z,2106.2,43484,2013-07-27
2013-07-27T12:05:14Z,671.2,43514,2013-07-27
2013-07-27T12:05:44Z,433.7,43544,2013-07-27
2013-07-27T12:06:14Z,411.2,43574,2013-07-27
2013-07-27T12:06:44Z,391.2,43604,2013-07-27
2013-07-27T12:07:14Z,381.2,43634,2013-07-27
2013-07-27T12:07:44Z,373.7,43664,2013-07-27
2013-07-27T12:08:14Z,441.2,43694,2013-07-27
2013-07-27T12:08:44Z,1683.7,43724,2013-07-27
2013-07-27T12:09:14Z,1991.2,43754,2013-07-27
2013-07-27T12:09:44Z,1976.2,43784,2013-07-27
2013-07-27T12:10:14Z,1956.2,43814,2013-07-27
2013-07-27T12:10:44Z,1938.7,43844,2013-07-27
2013-07-27T12:11:14Z,1913.7,43874,2013-07-27
2013-07-27T12:11:44Z,1918.7,43904,2013-07-27
2013-07-27T12:12:14Z,1918.7,43934,2013-07-27
2013-07-27T12:12:44Z,1923.7,43964,2013-07-27
2013-07-27T12:13:14Z,1916.2,43994,2013-07-27
2013-07-27T12:13:44Z,1916.2,44024,2013-07-27
2013-07-27T12:14:14Z,1916.2,44054,2013-07-27
2013-07-27T12:14:44Z,1916.2,44084,2013-07-27
2013-07-27T12:15:14Z,1926.2,44114,2013-07-27
2013-07-27T12:15:44Z,1928.7,44144,2013-07-27
2013-07-27T12:16:14Z,1921.2,44174,2013-07-27
2013-07-27T12:16:44Z,1916.2,44204,2013-07-27
2013-07-27T12:17:14Z,1918.7,44234,2013-07-27
2013-07-27T12:17:44Z,1921.2,44264,2013-07-27
2013-07-27T12:18:14Z,1916.2,44294,2013-07-27
2013-07-27T12:18:44Z,1921.2,44324,2013-07-27
2013-07-27T12:19:14Z,1921.2,44354,2013-07-27
2013-07-27T12:19:44Z,1921.2,44384,2013-07-27
2013-07-27T12:20:14Z,1936.2,44414,2013-07-27
2013-07-27T12:20:44Z,1943.7,44444,2013-07-27
2013-07-27T12:21:14Z,1933.7,44474,2013-07-27
2013-07-27T12:21:44Z,1946.2,44504,2013-07-27
2013-07-27T12:22:14Z,1946.2,44534,2013-07-27
2013-07-27T12:22:44Z,1951.2,44564,2013-07-27
2013-07-27T12:23:14Z,1953.7,44594,2013-07-27
2013-07-27T12:23:44Z,1958.7,44624,2013-07-27
2013-07-27T12:24:14Z,1966.2,44654,2013-07-27
2013-07-27T12:24:44Z,1958.7,44684,2013-07-27
2013-07-27T12:25:14Z,1951.2,44714,2013-07-27
2013-07-27T12:25:44Z,1958.7,44744,2013-07-27
2013-07-27T12:26:14Z,1958.7,44774,2013-07-27
2013-07-27T12:26:44Z,1958.7,44804,2013-07-27
2013-07-27T12:27:14Z,1958.7,44834,2013-07-27
2013-07-27T12:27:44Z,1948.7,44864,2013-07-27
2013-07-27T12:28:14Z,1931.2,44894,2013-07-27
2013-07-27T12:28:44Z,1936.2,44924,2013-07-27
2013-07-27T12:29:14Z,1931.2,44954,2013-07-27
2013-07-27T12:29:44Z,1928.7,44984,2013-07-27
2013-07-27T12:30:14Z,1936.2,45014,2013-07-27
2013-07-27T12:30:44Z,1928.7,45044,2013-07-27
2013-07-27T12:31:14Z,1933.7,45074,2013-07-27
2013-07-27T12:31:44Z,1931.2,45104,2013-07-27
2013-07-27T12:32:14Z,1923.7,45134,2013-07-27
